Word,Count,Count_per_million,Log_freq,
franciscana,4,0.096153846,0.698970004,
franciscano,5,0.120192308,0.77815125,
franciscanos,3,0.072115385,0.602059991,
francisco,893,21.46634615,2.951337519,
franco,396,9.519230769,2.598790507,
francocanadiense,4,0.096153846,0.698970004,
francos,210,5.048076923,2.324282455,
francotirador,300,7.211538462,2.478566496,
francotiradora,6,0.144230769,0.84509804,
francotiradores,147,3.533653846,2.170261715,
franela,45,1.081730769,1.662757832,
franelas,3,0.072115385,0.602059991,
franja,53,1.274038462,1.73239376,
franjas,55,1.322115385,1.748188027,
franqueada,3,0.072115385,0.602059991,
franquear,4,0.096153846,0.698970004,
franqueo,15,0.360576923,1.204119983,
franqueza,122,2.932692308,2.089905111,
franquicia,80,1.923076923,1.908485019,
franquicias,18,0.432692308,1.278753601,
frasco,346,8.317307692,2.540329475,
frascos,108,2.596153846,2.037426498,
frase,801,19.25480769,2.904174368,
frasecita,4,0.096153846,0.698970004,
fraseo,3,0.072115385,0.602059991,
frases,273,6.5625,2.437750563,
frasquito,10,0.240384615,1.041392685,
frasquitos,5,0.120192308,0.77815125,
fraterna,3,0.072115385,0.602059991,
fraternal,41,0.985576923,1.62324929,
fraternales,10,0.240384615,1.041392685,
fraternidad,352,8.461538462,2.547774705,
fraternidades,63,1.514423077,1.806179974,
fraternizamos,2,0.048076923,0.477121255,
fraternizando,5,0.120192308,0.77815125,
fraternizar,17,0.408653846,1.255272505,
fraterno,2,0.048076923,0.477121255,
fraude,624,15,2.795880017,
fraudes,46,1.105769231,1.672097858,
fraudulenta,20,0.480769231,1.322219295,
fraudulentas,11,0.264423077,1.079181246,
fraudulento,24,0.576923077,1.397940009,
fraudulentos,13,0.3125,1.146128036,
fray,28,0.673076923,1.462397998,
frazada,73,1.754807692,1.86923172,
frazadas,18,0.432692308,1.278753601,
fre‡tica,2,0.048076923,0.477121255,
fre‡tico,2,0.048076923,0.477121255,
frecuencia,829,19.92788462,2.919078092,
frecuencias,139,3.341346154,2.146128036,
frecuenta,29,0.697115385,1.477121255,
frecuentaba,14,0.336538462,1.176091259,
frecuent‡bamos,2,0.048076923,0.477121255,
frecuentaban,4,0.096153846,0.698970004,
frecuentado,8,0.192307692,0.954242509,
frecuentamos,5,0.120192308,0.77815125,
frecuentan,14,0.336538462,1.176091259,
frecuentando,7,0.168269231,0.903089987,
frecuentar,21,0.504807692,1.342422681,
frecuentas,7,0.168269231,0.903089987,
frecuente,109,2.620192308,2.041392685,
frecuentŽ,2,0.048076923,0.477121255,
frecuentemente,90,2.163461538,1.959041392,
frecuenten,2,0.048076923,0.477121255,
frecuentes,68,1.634615385,1.838849091,
frecuento,4,0.096153846,0.698970004,
freelancer,23,0.552884615,1.380211242,
fregada,11,0.264423077,1.079181246,
fregadero,157,3.774038462,2.198657087,
fregaderos,3,0.072115385,0.602059991,
fregado,24,0.576923077,1.397940009,
fregados,11,0.264423077,1.079181246,
fregamos,5,0.120192308,0.77815125,
fregando,30,0.721153846,1.491361694,
fregar,57,1.370192308,1.763427994,
fregar‡,2,0.048076923,0.477121255,
fregarŽ,2,0.048076923,0.477121255,
fregarla,5,0.120192308,0.77815125,
fregarme,2,0.048076923,0.477121255,
fregaron,7,0.168269231,0.903089987,
fregarte,2,0.048076923,0.477121255,
fregaste,5,0.120192308,0.77815125,
freg—,9,0.216346154,1,
fregona,14,0.336538462,1.176091259,
freguŽ,14,0.336538462,1.176091259,
fre’,5,0.120192308,0.77815125,
fre’amos,3,0.072115385,0.602059991,
freid,3,0.072115385,0.602059991,
fre’do,10,0.240384615,1.041392685,
freidora,24,0.576923077,1.397940009,
freidoras,4,0.096153846,0.698970004,
fre’dos,2,0.048076923,0.477121255,
fre’mos,9,0.216346154,1,
fre’r,74,1.778846154,1.875061263,
freir‡,16,0.384615385,1.230448921,
freir‡n,12,0.288461538,1.113943352,
freir‡s,2,0.048076923,0.477121255,
freirŽ,10,0.240384615,1.041392685,
freir’a,2,0.048076923,0.477121255,
fre’rla,2,0.048076923,0.477121255,
fre’rle,3,0.072115385,0.602059991,
fre’rlo,11,0.264423077,1.079181246,
fre’rlos,4,0.096153846,0.698970004,
fre’rme,3,0.072115385,0.602059991,
fre’rse,7,0.168269231,0.903089987,
fre’rte,4,0.096153846,0.698970004,
frena,113,2.716346154,2.056904851,
frenaban,2,0.048076923,0.477121255,
frenada,13,0.3125,1.146128036,
frenado,16,0.384615385,1.230448921,
frŽnalo,2,0.048076923,0.477121255,
frŽnalos,3,0.072115385,0.602059991,
frenamos,7,0.168269231,0.903089987,
frenan,7,0.168269231,0.903089987,
frenando,23,0.552884615,1.380211242,
frenar,122,2.932692308,2.089905111,
frenara,4,0.096153846,0.698970004,
frenar‡,3,0.072115385,0.602059991,
frenarŽ,2,0.048076923,0.477121255,
frenar’a,2,0.048076923,0.477121255,
frenar’an,2,0.048076923,0.477121255,
frenarla,5,0.120192308,0.77815125,
frenarle,2,0.048076923,0.477121255,
frenarlo,10,0.240384615,1.041392685,
frenarlos,5,0.120192308,0.77815125,
frenarme,8,0.192307692,0.954242509,
frenarnos,2,0.048076923,0.477121255,
frenaron,4,0.096153846,0.698970004,
frenarse,2,0.048076923,0.477121255,
frenarte,4,0.096153846,0.698970004,
frenaste,8,0.192307692,0.954242509,
frenazo,9,0.216346154,1,
frenazos,2,0.048076923,0.477121255,
french,79,1.899038462,1.903089987,
frene,16,0.384615385,1.230448921,
frenŽ,8,0.192307692,0.954242509,
frenen,11,0.264423077,1.079181246,
frŽnenlos,2,0.048076923,0.477121255,
frenes,5,0.120192308,0.77815125,
frenes’,40,0.961538462,1.612783857,
frenŽtica,29,0.697115385,1.477121255,
frenŽticamente,7,0.168269231,0.903089987,
frenŽticas,4,0.096153846,0.698970004,
frenŽtico,36,0.865384615,1.568201724,
frenŽticos,6,0.144230769,0.84509804,
frenillo,2,0.048076923,0.477121255,
frenillos,7,0.168269231,0.903089987,
freno,245,5.889423077,2.390935107,
fren—,21,0.504807692,1.342422681,
frenolog’a,2,0.048076923,0.477121255,
frenos,273,6.5625,2.437750563,
frente,5943,142.8605769,3.774078801,
frentes,54,1.298076923,1.740362689,
fre—n,14,0.336538462,1.176091259,
fresa,147,3.533653846,2.170261715,
fresas,137,3.293269231,2.139879086,
fresca,474,11.39423077,2.67669361,
frescas,167,4.014423077,2.225309282,
fresco,834,20.04807692,2.921686475,
frescor,5,0.120192308,0.77815125,
frescos,144,3.461538462,2.161368002,
frescura,29,0.697115385,1.477121255,
fresno,85,2.043269231,1.934498451,
fresquita,3,0.072115385,0.602059991,
fresquitas,2,0.048076923,0.477121255,
fresquito,5,0.120192308,0.77815125,
freudiana,10,0.240384615,1.041392685,
freudiano,18,0.432692308,1.278753601,
freudianos,3,0.072115385,0.602059991,
fr’a,1330,31.97115385,3.124178055,
frialdad,39,0.9375,1.602059991,
fr’alo,2,0.048076923,0.477121255,
fr’amente,16,0.384615385,1.230448921,
friamos,2,0.048076923,0.477121255,
fr’an,12,0.288461538,1.113943352,
fr’as,188,4.519230769,2.276461804,
fricci—n,58,1.394230769,1.770852012,
fricciones,3,0.072115385,0.602059991,
fr’e,17,0.408653846,1.255272505,
friega,14,0.336538462,1.176091259,
friegan,3,0.072115385,0.602059991,
friegas,5,0.120192308,0.77815125,
friego,5,0.120192308,0.77815125,
friegue,5,0.120192308,0.77815125,
friegues,5,0.120192308,0.77815125,
fr’elo,3,0.072115385,0.602059991,
fr’en,13,0.3125,1.146128036,
friendo,13,0.3125,1.146128036,
friŽndose,2,0.048076923,0.477121255,
friends,50,1.201923077,1.707570176,
friera,2,0.048076923,0.477121255,
frieran,2,0.048076923,0.477121255,
frieron,8,0.192307692,0.954242509,
fr’es,17,0.408653846,1.255272505,
friesen,10,0.240384615,1.041392685,
fr’gida,37,0.889423077,1.579783597,
fr’gidas,4,0.096153846,0.698970004,
frigidez,4,0.096153846,0.698970004,
fr’gido,10,0.240384615,1.041392685,
frigor’fica,12,0.288461538,1.113943352,
frigor’fico,66,1.586538462,1.826074803,
frigor’ficos,5,0.120192308,0.77815125,
frijol,50,1.201923077,1.707570176,
frijoleada,19,0.456730769,1.301029996,
frijoles,272,6.538461538,2.436162647,
frikis,6,0.144230769,0.84509804,
fri—,38,0.913461538,1.591064607,
fr’o,3433,82.52403846,3.535800291,
friolera,3,0.072115385,0.602059991,
fr’os,133,3.197115385,2.127104798,
frisbee,68,1.634615385,1.838849091,
frita,88,2.115384615,1.949390007,
fritada,2,0.048076923,0.477121255,
fritas,532,12.78846154,2.726727209,
frito,343,8.245192308,2.536558443,
fritos,213,5.120192308,2.330413773,
fritura,2,0.048076923,0.477121255,
frituras,24,0.576923077,1.397940009,
fr’vola,34,0.817307692,1.544068044,
fr’volas,14,0.336538462,1.176091259,
frivolidad,11,0.264423077,1.079181246,
frivolidades,11,0.264423077,1.079181246,
fr’volo,28,0.673076923,1.462397998,
fr’volos,12,0.288461538,1.113943352,
frondosa,3,0.072115385,0.602059991,
frondosas,3,0.072115385,0.602059991,
frondoso,15,0.360576923,1.204119983,
frondosos,8,0.192307692,0.954242509,
frontal,183,4.399038462,2.264817823,
frontales,32,0.769230769,1.51851394,
frontalmente,2,0.048076923,0.477121255,
frontera,942,22.64423077,2.974511693,
fronteras,211,5.072115385,2.326335861,
fronteriza,72,1.730769231,1.86332286,
fronterizas,10,0.240384615,1.041392685,
fronterizo,22,0.528846154,1.361727836,
fronterizos,11,0.264423077,1.079181246,
front—n,7,0.168269231,0.903089987,
frontonasal,2,0.048076923,0.477121255,
frontotemporal,3,0.072115385,0.602059991,
frota,32,0.769230769,1.51851394,
frotaba,14,0.336538462,1.176091259,
frotaban,2,0.048076923,0.477121255,
frotabas,4,0.096153846,0.698970004,
frotado,4,0.096153846,0.698970004,
fr—tala,6,0.144230769,0.84509804,
fr—tale,3,0.072115385,0.602059991,
fr—talo,3,0.072115385,0.602059991,
fr—tame,5,0.120192308,0.77815125,
frotamiento,5,0.120192308,0.77815125,
frotamos,7,0.168269231,0.903089987,
frotan,9,0.216346154,1,
frotando,28,0.673076923,1.462397998,
frot‡ndola,3,0.072115385,0.602059991,
frot‡ndole,4,0.096153846,0.698970004,
frot‡ndolo,2,0.048076923,0.477121255,
frot‡ndome,3,0.072115385,0.602059991,
frot‡ndose,14,0.336538462,1.176091259,
frot‡ndote,3,0.072115385,0.602059991,
frotar,38,0.913461538,1.591064607,
frotara,3,0.072115385,0.602059991,
frotar‡s,5,0.120192308,0.77815125,
frotarŽ,7,0.168269231,0.903089987,
frotar’as,2,0.048076923,0.477121255,
frotarla,4,0.096153846,0.698970004,
frotarlas,3,0.072115385,0.602059991,
frotarle,5,0.120192308,0.77815125,
frotarlo,5,0.120192308,0.77815125,
frotarlos,2,0.048076923,0.477121255,
frotarme,16,0.384615385,1.230448921,
frotaron,2,0.048076923,0.477121255,
frotarse,6,0.144230769,0.84509804,
frotarte,9,0.216346154,1,
frotas,27,0.649038462,1.447158031,
frotaste,9,0.216346154,1,
fr—tate,8,0.192307692,0.954242509,
fr—tatelo,2,0.048076923,0.477121255,
frote,12,0.288461538,1.113943352,
frotŽ,7,0.168269231,0.903089987,
froten,7,0.168269231,0.903089987,
frotes,17,0.408653846,1.255272505,
fr—tese,4,0.096153846,0.698970004,
frotis,29,0.697115385,1.477121255,
froto,25,0.600961538,1.414973348,
frot—,11,0.264423077,1.079181246,
fruct’fera,9,0.216346154,1,
fruct’fero,7,0.168269231,0.903089987,
fruct’feros,2,0.048076923,0.477121255,
fructosa,16,0.384615385,1.230448921,
fructuoso,3,0.072115385,0.602059991,
frunce,5,0.120192308,0.77815125,
fruncen,2,0.048076923,0.477121255,
frunces,5,0.120192308,0.77815125,
fruncida,4,0.096153846,0.698970004,
fruncidas,2,0.048076923,0.477121255,
fruncido,28,0.673076923,1.462397998,
fruncidos,5,0.120192308,0.77815125,
frunciendo,8,0.192307692,0.954242509,
frunci—,6,0.144230769,0.84509804,
fruncir,9,0.216346154,1,
frunza,2,0.048076923,0.477121255,
frunzas,2,0.048076923,0.477121255,
frustado,2,0.048076923,0.477121255,
frustante,3,0.072115385,0.602059991,
frustra,28,0.673076923,1.462397998,
frustraba,2,0.048076923,0.477121255,
frustraci—n,130,3.125,2.117271296,
frustraciones,30,0.721153846,1.491361694,
frustrada,84,2.019230769,1.929418926,
frustradas,7,0.168269231,0.903089987,
frustrado,179,4.302884615,2.255272505,
frustrados,33,0.793269231,1.531478917,
frustramos,2,0.048076923,0.477121255,
frustran,8,0.192307692,0.954242509,
frustrando,3,0.072115385,0.602059991,
frustrante,179,4.302884615,2.255272505,
frustrantes,7,0.168269231,0.903089987,
frustrar,13,0.3125,1.146128036,
frustrara,3,0.072115385,0.602059991,
frustrar‡,3,0.072115385,0.602059991,
frustrarle,2,0.048076923,0.477121255,
frustrarlo,3,0.072115385,0.602059991,
frustrarme,4,0.096153846,0.698970004,
frustraron,6,0.144230769,0.84509804,
frustrarse,2,0.048076923,0.477121255,
frustras,8,0.192307692,0.954242509,
frustres,3,0.072115385,0.602059991,
frustro,3,0.072115385,0.602059991,
frustr—,10,0.240384615,1.041392685,
fruta,570,13.70192308,2.756636108,
frutal,9,0.216346154,1,
frutales,8,0.192307692,0.954242509,
frutas,355,8.533653846,2.551449998,
frutera,2,0.048076923,0.477121255,
fruter’a,7,0.168269231,0.903089987,
frutero,11,0.264423077,1.079181246,
frutero,11,0.264423077,1.079181246,
frutilla,49,1.177884615,1.698970004,
frutillas,38,0.913461538,1.591064607,
fruto,215,5.168269231,2.334453751,
frutos,171,4.110576923,2.235528447,
fucsia,14,0.336538462,1.176091259,
fue,85033,2044.0625,4.929592609,
fuego,5525,132.8125,3.742410881,
fuegos,371,8.918269231,2.57054294,
fuel,10,0.240384615,1.041392685,
fuelle,4,0.096153846,0.698970004,
fuente,1826,43.89423077,3.261738547,
fuentes,594,14.27884615,2.774516966,
fuera,26039,625.9375,4.41564098,
fuerais,5,0.120192308,0.77815125,
fuŽramos,575,13.82211538,2.760422483,
fueran,1328,31.92307692,3.123524981,
fueras,1962,47.16346154,3.2929203,
fuerce,10,0.240384615,1.041392685,
fuercen,5,0.120192308,0.77815125,
fuerces,36,0.865384615,1.568201724,
fuero,7,0.168269231,0.903089987,
fueron,8228,197.7884615,3.915347062,
fuerte,8073,194.0625,3.907088745,
fuertemente,144,3.461538462,2.161368002,
fuertes,1347,32.37980769,3.129689892,
fuert’sima,2,0.048076923,0.477121255,
fuert’simo,3,0.072115385,0.602059991,
fuert’simos,2,0.048076923,0.477121255,
fuerza,4639,111.5144231,3.666517981,
fuŽrzala,2,0.048076923,0.477121255,
fuŽrzalo,3,0.072115385,0.602059991,
fuerzan,11,0.264423077,1.079181246,
fuerzas,1857,44.63942308,3.26904571,
fuerzo,3,0.072115385,0.602059991,
fuese,1177,28.29326923,3.07114529,
fuŽsemos,67,1.610576923,1.832508913,
fuesen,109,2.620192308,2.041392685,
fueses,102,2.451923077,2.012837225,
fuga,543,13.05288462,2.7355989,
fugaces,25,0.600961538,1.414973348,
fugada,2,0.048076923,0.477121255,
fugado,51,1.225961538,1.716003344,
fugados,14,0.336538462,1.176091259,
fugamos,15,0.360576923,1.204119983,
fugan,6,0.144230769,0.84509804,
fugando,2,0.048076923,0.477121255,
fug‡ndose,4,0.096153846,0.698970004,
fugar,13,0.3125,1.146128036,
fugar‡,2,0.048076923,0.477121255,
fugaremos,3,0.072115385,0.602059991,
fugar’a,3,0.072115385,0.602059991,
fugarme,13,0.3125,1.146128036,
fugarnos,17,0.408653846,1.255272505,
fugaron,14,0.336538462,1.176091259,
fugarse,35,0.841346154,1.556302501,
fugarte,8,0.192307692,0.954242509,
fugas,49,1.177884615,1.698970004,
fugaste,9,0.216346154,1,
fugaz,105,2.524038462,2.025305865,
fugazmente,2,0.048076923,0.477121255,
fugitiva,97,2.331730769,1.991226076,
fugitivas,8,0.192307692,0.954242509,
fugitivo,299,7.1875,2.477121255,
fugitivos,162,3.894230769,2.212187604,
fugo,5,0.120192308,0.77815125,
fug—,68,1.634615385,1.838849091,
fugue,5,0.120192308,0.77815125,
fuguŽ,4,0.096153846,0.698970004,
fuguŽmonos,5,0.120192308,0.77815125,
fuguemos,4,0.096153846,0.698970004,
fugues,2,0.048076923,0.477121255,
fŸhrer,140,3.365384615,2.149219113,
fui,11253,270.5048077,4.051306911,
fuimos,2703,64.97596154,3.432006687,
fuiste,5831,140.1682692,3.765817515,
fuisteis,26,0.625,1.431363764,
fulana,60,1.442307692,1.785329835,
fulanas,15,0.360576923,1.204119983,
fulanita,5,0.120192308,0.77815125,
fulanito,9,0.216346154,1,
fulano,215,5.168269231,2.334453751,
fulanos,11,0.264423077,1.079181246,
fulgor,22,0.528846154,1.361727836,
fulmina,4,0.096153846,0.698970004,
fulminado,14,0.336538462,1.176091259,
fulminados,3,0.072115385,0.602059991,
fulminante,16,0.384615385,1.230448921,
fulminar,2,0.048076923,0.477121255,
fulminaron,3,0.072115385,0.602059991,
fulmine,2,0.048076923,0.477121255,
fulmin—,7,0.168269231,0.903089987,
fuma,399,9.591346154,2.602059991,
fumaba,123,2.956730769,2.093421685,
fum‡bamos,11,0.264423077,1.079181246,
fumaban,16,0.384615385,1.230448921,
fumabas,35,0.841346154,1.556302501,
fumada,30,0.721153846,1.491361694,
fumadas,3,0.072115385,0.602059991,
fumadero,9,0.216346154,1,
fumado,106,2.548076923,2.029383778,
fumador,115,2.764423077,2.064457989,
fumadora,35,0.841346154,1.556302501,
fumadores,98,2.355769231,1.995635195,
fumados,4,0.096153846,0.698970004,
fœmala,2,0.048076923,0.477121255,
fœmalo,4,0.096153846,0.698970004,
fumamos,61,1.466346154,1.792391689,
fuman,85,2.043269231,1.934498451,
fumando,451,10.84134615,2.655138435,
fum‡ndose,6,0.144230769,0.84509804,
fumar,1529,36.75480769,3.184691431,
fumara,20,0.480769231,1.322219295,
fumar‡,3,0.072115385,0.602059991,
fumaran,3,0.072115385,0.602059991,
fumar‡n,4,0.096153846,0.698970004,
fumaras,11,0.264423077,1.079181246,
fumar‡s,2,0.048076923,0.477121255,
fumarŽ,32,0.769230769,1.51851394,
fumaremos,10,0.240384615,1.041392685,
fumar’a,8,0.192307692,0.954242509,
fumarla,14,0.336538462,1.176091259,
fumarlo,7,0.168269231,0.903089987,
fumarlos,3,0.072115385,0.602059991,
fumarme,31,0.745192308,1.505149978,
fum‡rmelo,2,0.048076923,0.477121255,
fumarnos,5,0.120192308,0.77815125,
fumarola,11,0.264423077,1.079181246,
fumaron,10,0.240384615,1.041392685,
fumarse,10,0.240384615,1.041392685,
fumarte,19,0.456730769,1.301029996,
fumas,300,7.211538462,2.478566496,
fumase,3,0.072115385,0.602059991,
fumaste,69,1.658653846,1.84509804,
fumata,2,0.048076923,0.477121255,
fœmate,13,0.3125,1.146128036,
fœmatela,2,0.048076923,0.477121255,
fœmatelo,14,0.336538462,1.176091259,
fume,65,1.5625,1.819543936,
fumŽ,99,2.379807692,2,
fumŽmonos,2,0.048076923,0.477121255,
fumemos,15,0.360576923,1.204119983,
fumen,23,0.552884615,1.380211242,
fumes,86,2.067307692,1.939519253,
fumetas,3,0.072115385,0.602059991,
fumiga,2,0.048076923,0.477121255,
fumigaci—n,24,0.576923077,1.397940009,
fumigaciones,3,0.072115385,0.602059991,
fumigadas,2,0.048076923,0.477121255,
fumigado,3,0.072115385,0.602059991,
fumigador,24,0.576923077,1.397940009,
fumigadora,3,0.072115385,0.602059991,
fumigadores,6,0.144230769,0.84509804,
fumigamos,2,0.048076923,0.477121255,
fumigando,19,0.456730769,1.301029996,
fumigar,21,0.504807692,1.342422681,
fumigaron,2,0.048076923,0.477121255,
fumiguen,2,0.048076923,0.477121255,
fumo,367,8.822115385,2.565847819,
fum—,46,1.105769231,1.672097858,
funci—n,815,19.59134615,2.911690159,
funciona,5119,123.0528846,3.709269961,
