,Word,CompCnt,PhonDISC,SylCnt,num_phones,num_sylls_est,log_prob,surprisal
37523,Sprachgrenze,2,SpraxgrEn=@,3,11,3,-6.649164328839679,6.649164328839679
37524,Sprachgut,2,Spraxgut,2,8,2,-5.443466638796873,5.443466638796873
37525,Sprachheimat,2,SpraxhWmat,3,10,3,-6.3513297926902545,6.3513297926902545
37526,Sprachlehre,2,Spraxler@,3,9,3,-5.95775539344963,5.95775539344963
37527,sprachlich,2,SpraxlIx,2,8,2,-4.550482490615549,4.550482490615549
37528,sprachlos,2,Spraxlos,2,8,2,-5.279133098183153,5.279133098183153
37529,Sprachlosigkeit,2,SpraxlozIxkWt,4,13,4,-5.419379036368381,5.419379036368381
37530,Sprachpflege,2,Sprax+leg@,3,10,3,-6.738809213057141,6.738809213057141
37531,Sprachphilosophie,2,Spraxfilozofi,5,13,5,-6.552720002653121,6.552720002653121
37532,Sprachregelung,3,Spraxreg@lUN,4,12,4,-7.6701527186529095,7.6701527186529095
37533,Sprachreinheit,2,SpraxrWnhWt,3,11,3,-5.982911229794625,5.982911229794625
37534,sprachrichtig,2,SpraxrIxtIx,3,11,3,-6.398145217617189,6.398145217617189
37535,Sprachrohr,2,Spraxror,2,8,2,-5.4834478942276075,5.4834478942276075
37536,Sprachschatz,2,SpraxS&=,2,8,2,-5.502092366230986,5.502092366230986
37537,Sprachschnitzer,2,SpraxSnI=@r,3,11,3,-6.62552654159921,6.62552654159921
37538,Sprachstoerung,3,SpraxSt|rUN,3,11,3,-6.68772026221123,6.68772026221123
37539,Sprachtalent,2,Spraxt&lEnt,3,11,3,-6.432417243180007,6.432417243180007
37540,Sprachuebung,2,SpraxybUN,3,9,3,-5.782627351787631,5.782627351787631
37541,sprachunabhaengig,2,SpraxUn&phENIx,5,14,5,-6.8450894064306995,6.8450894064306995
37542,Sprachunterricht,2,SpraxUnt@rrIxt,4,14,4,-7.600943414203455,7.600943414203455
37543,Sprachvergleichung,3,SpraxfErglWxUN,4,14,4,-8.448986312855348,8.448986312855348
37544,sprachwidrig,2,SpraxvidrIx,3,11,3,-5.810025469898732,5.810025469898732
37545,Sprachwissenschaft,2,SpraxvIs@nS&ft,4,14,4,-5.821678823239983,5.821678823239983
37546,Sprachwissenschaftler,2,SpraxvIs@nS&ftl@r,5,17,5,-7.542742128470247,7.542742128470247
37547,sprachwissenschaftlich,2,SpraxvIs@nS&ftlIx,5,17,5,-6.732083135020921,6.732083135020921
37548,Sprachzentrum,2,Sprax=EntrUm,3,12,3,-7.212728086921945,7.212728086921945
37549,sprayen,1,Spre@n,2,6,2,-4.744554216065806,4.744554216065806
37550,Spray,1,Spre,1,4,1,-4.886709093647667,4.886709093647667
37551,Spraydose,2,Spredoz@,3,8,3,-6.758898439388973,6.758898439388973
37552,sprechen,1,SprEx@n,2,7,2,-3.946347585592958,3.946347585592958
37553,Sprechanlage,2,SprEx&nlag@,4,11,4,-6.093215002585117,6.093215002585117
37554,Sprechchor,2,SprExkor,2,8,2,-5.8425381354219645,5.8425381354219645
37555,Sprecher,2,SprEx@r,2,7,2,-4.251561331847833,4.251561331847833
37556,sprecherisch,2,SprEx@rIS,3,9,3,-5.30419547893821,5.30419547893821
37557,Sprecherziehung,2,SprExEr=iUN,4,11,4,-6.655754816449615,6.655754816449615
37558,Sprechfunk,2,SprExfUNk,2,9,2,-6.540469797571025,6.540469797571025
37559,Sprechgesang,2,SprExg@z&N,3,10,3,-6.89289175866412,6.89289175866412
37560,Sprechkunde,2,SprExkUnd@,3,10,3,-5.886352749899057,5.886352749899057
37561,sprechkundlich,2,SprExkUntlIx,3,12,3,-6.613754410636326,6.613754410636326
37562,Sprechkunst,2,SprExkUnst,2,10,2,-5.843967649038353,5.843967649038353
37563,Sprechplatte,2,SprExpl&t@,3,10,3,-6.293085314223053,6.293085314223053
37564,Sprechsilbe,2,SprExzIlb@,3,10,3,-6.614225536200179,6.614225536200179
37565,Sprechstunde,2,SprExStUnd@,3,11,3,-5.763907308554421,5.763907308554421
37566,Sprechstundenhilfe,3,SprExStUnd@nhIlf@,5,17,5,-10.176142252242784,10.176142252242784
37567,Sprechuebung,2,SprExybUN,3,9,3,-5.932931316204874,5.932931316204874
37568,Sprechunterricht,2,SprExUnt@rrIxt,4,14,4,-7.890743846724697,7.890743846724697
37569,Sprechweise,2,SprExvWz@,3,9,3,-5.707345650685045,5.707345650685045
37570,Sprechzimmer,2,SprEx=Im@r,3,10,3,-7.668898840611323,7.668898840611323
37571,spreiten,1,SprWt@n,2,7,2,-4.949013637658915,4.949013637658915
37572,Spreitdecke,2,SprWtdEk@,3,9,3,-6.171837376065402,6.171837376065402
37573,Spreite,2,SprWt@,2,6,2,-5.539728055921613,5.539728055921613
37574,Spreitlage,2,SprWtlag@,3,9,3,-6.245035119192843,6.245035119192843
37575,spreizen,1,SprW=@n,2,7,2,-4.7008739746262025,4.7008739746262025
37576,spreizbeinig,3,SprW=bWnIx,3,10,3,-6.425168960960335,6.425168960960335
37577,Spreize,2,SprW=@,2,6,2,-5.527316429320178,5.527316429320178
37578,Spreizung,2,SprW=UN,2,7,2,-5.182392483769107,5.182392483769107
37579,sprengen,1,SprEN@n,2,7,2,-4.374225719589287,4.374225719589287
37580,Sprengel,2,SprEN@l,2,7,2,-5.383241298647378,5.383241298647378
37581,Sprenger,2,SprEN@r,2,7,2,-5.54053563052231,5.54053563052231
37582,Sprenggeschoss,2,SprENg@SOs,3,10,3,-6.435704887316366,6.435704887316366
37583,Sprengkapsel,2,SprENk&ps@l,3,11,3,-7.726204662055059,7.726204662055059
37584,Sprengkoerper,2,SprENk/rp@r,3,11,3,-6.718133512816044,6.718133512816044
37585,Sprengladung,2,SprENladUN,3,10,3,-5.687146126599362,5.687146126599362
37586,Sprenglaut,2,SprENlBt,2,8,2,-5.650127651927228,5.650127651927228
37587,Sprengpulver,2,SprENpUlf@r,3,11,3,-5.813594689627863,5.813594689627863
37588,Sprengpunkt,2,SprENpUNkt,2,10,2,-5.804775604385516,5.804775604385516
37589,Sprengstoff,2,SprENStOf,2,9,2,-5.281026634935982,5.281026634935982
37590,sprengstoffhaltig,2,SprENStOfh<Ix,4,13,3,-6.5399678290818155,6.5399678290818155
37591,Sprengung,2,SprENUN,2,7,2,-5.17640969726365,5.17640969726365
37592,Sprengwagen,2,SprENvag@n,3,10,3,-5.823167806959718,5.823167806959718
37593,Sprengwerk,2,SprENvErk,2,9,2,-5.8568304711144465,5.8568304711144465
37594,Sprengwirkung,2,SprENvIrkUN,3,11,3,-6.45151287705122,6.45151287705122
37595,sprenkeln,1,SprENk@ln,2,9,2,-5.803875962416696,5.803875962416696
37596,Sprenkel,1,SprENk@l,2,8,2,-5.578464635188476,5.578464635188476
37597,sprenkelig,2,SprENk@lIx,3,10,3,-6.136240315286223,6.136240315286223
37598,sprenklig,2,SprENklIx,2,9,2,-5.672339065599134,5.672339065599134
37599,Spreu,1,SprX,1,4,1,-4.905827254445374,4.905827254445374
37600,Sprichwort,2,SprIxvOrt,2,9,2,-6.749175471218869,6.749175471218869
37601,sprichwoertlich,2,SprIxv/rtlIx,3,12,3,-6.915036493598265,6.915036493598265
37602,Spriegel,1,Sprig@l,2,7,2,-6.395472305556725,6.395472305556725
37603,spriessen,1,Spris@n,2,7,2,-5.123459027586638,5.123459027586638
37604,Spriesse,2,Spris@,2,6,2,-5.499140896827123,5.499140896827123
37605,springen,1,SprIN@n,2,7,2,-3.8731299787997546,3.8731299787997546
37606,Spring,1,SprIN,1,5,1,-4.986851211203247,4.986851211203247
37607,Spring,1,SprIN,1,5,1,-4.986851211203247,4.986851211203247
37608,Springblende,2,SprINblEnd@,3,11,3,-7.025075436745525,7.025075436745525
37609,Springbrunnen,2,SprINbrUn@n,3,11,3,-6.331059215156223,6.331059215156223
37610,Springer,2,SprIN@r,2,7,2,-5.154080955551708,5.154080955551708
37611,Springflut,2,SprINflut,2,9,2,-6.417753954087689,6.417753954087689
37612,Springform,2,SprINfOrm,2,9,2,-6.498639253249459,6.498639253249459
37613,Springkraut,2,SprINkrBt,2,9,2,-6.542422149702438,6.542422149702438
37614,springlebendig,2,SprINlebEndIx,4,13,4,-7.550427884348042,7.550427884348042
37615,Springmaus,2,SprINmBs,2,8,2,-5.721130003399594,5.721130003399594
37616,Springseil,2,SprINzWl,2,8,2,-5.721130003399594,5.721130003399594
37617,Sprinkler,0,SprINkl@r,2,9,2,-6.398710919743732,6.398710919743732
37618,Sprinkleranlage,2,SprINkl@r&nlag@,5,15,5,-10.214718922264092,10.214718922264092
37619,sprinten,1,SprInt@n,2,8,2,-7.6331894928870145,7.6331894928870145
37620,Sprint,1,SprInt,1,6,1,-5.771135611481619,5.771135611481619
37621,Sprinter,2,SprInt@r,2,8,2,-7.346012297386572,7.346012297386572
37622,Sprit,1,SprIt,1,5,1,-5.324839671779306,5.324839671779306
37623,spritig,2,SprItIx,2,7,2,-5.571003569657574,5.571003569657574
37624,spritzen,1,SprI=@n,2,7,2,-4.383923483744925,4.383923483744925
37625,Spritzapparat,2,SprI=&p&rat,4,11,4,-5.753854276521255,5.753854276521255
37626,Spritzarbeit,2,SprI=&rbWt,3,10,3,-5.664447112374166,5.664447112374166
37627,Spritzbeton,2,SprI=betON,3,10,3,-5.869829253754751,5.869829253754751
37628,Spritze,2,SprI=@,2,6,2,-4.514495613139746,4.514495613139746
37629,Spritzenhaus,3,SprI=@nhBs,3,10,3,-6.577920409952214,6.577920409952214
37630,Spritzer,2,SprI=@r,2,7,2,-5.320493302299598,5.320493302299598
37631,spritzig,2,SprI=Ix,2,7,2,-5.260002508393322,5.260002508393322
37632,Spritzkuchen,2,SprI=kux@n,3,10,3,-5.82598466566314,5.82598466566314
37633,Spritzleder,2,SprI=led@r,3,10,3,-6.005999567983839,6.005999567983839
37634,Spritzpistole,2,SprI=pIstol@,4,12,4,-7.597251870006142,7.597251870006142
37635,Spritztour,2,SprI=tur,2,8,2,-5.590847233959724,5.590847233959724
37636,sproed,1,Spr|t,1,5,1,-4.985969329384695,4.985969329384695
37637,Sproede,2,Spr|d@,2,6,2,-5.874734620779134,5.874734620779134
37638,Sproedigkeit,2,Spr|dIxkWt,3,10,3,-5.378596148952047,5.378596148952047
37639,Spross,1,SprOs,1,5,1,-5.194982727177502,5.194982727177502
37640,Sproesschen,2,Spr/sx@n,2,8,2,-5.154217515886293,5.154217515886293
37641,Sprosse,1,SprOs@,2,6,2,-5.034880564037657,5.034880564037657
37642,Sprossenkohl,3,SprOs@nkol,3,10,3,-8.266085269485714,8.266085269485714
37643,Sprossenwand,3,SprOs@nv&nt,3,11,3,-8.217670479951575,8.217670479951575
37644,Sproessling,2,Spr/slIN,2,8,2,-5.58094949649271,5.58094949649271
37645,Sprossung,2,SprOsUN,2,7,2,-5.605370008697479,5.605370008697479
37646,Sprotte,1,SprOt@,2,6,2,-5.848195687294752,5.848195687294752
37647,Spruch,1,SprUx,1,5,1,-3.9370225643118637,3.9370225643118637
37648,Spruchband,2,SprUxb&nt,2,9,2,-6.0368463525209295,6.0368463525209295
37649,Spruchbuch,2,SprUxbux,2,8,2,-5.643798657342541,5.643798657342541
37650,Spruchdichtung,3,SprUxdIxtUN,3,11,3,-6.658476000358762,6.658476000358762
37651,Spruechlein,2,SprYxlWn,2,8,2,-5.869354861709625,5.869354861709625
37652,spruchreif,2,SprUxrWf,2,8,2,-5.558042937235592,5.558042937235592
37653,sprudeln,1,Sprud@ln,2,8,2,-5.199000396184456,5.199000396184456
37654,Sprudel,1,Sprud@l,2,7,2,-5.203604717850165,5.203604717850165
37655,Sprudelkopf,2,Sprud@lkO+,3,10,3,-7.143898896680844,7.143898896680844
37656,Sprudler,2,Sprudl@r,2,8,2,-5.524587636258337,5.524587636258337
37657,spruehen,1,Spry@n,2,6,2,-4.54749680379433,4.54749680379433
37658,Spruehfeuer,2,SpryfX@r,3,8,3,-7.452256333747681,7.452256333747681
37659,Spruehregen,2,Spryreg@n,3,9,3,-6.378099113215045,6.378099113215045
37660,Sprung,1,SprUN,1,5,1,-4.030787581111292,4.030787581111292
37661,Sprunganlage,2,SprUN&nlag@,4,11,4,-6.512202632182215,6.512202632182215
37662,Sprungbein,2,SprUNbWn,2,8,2,-5.82282814896017,5.82282814896017
37663,sprungbereit,2,SprUNb@rWt,3,10,3,-6.510803295417336,6.510803295417336
37664,Sprungbrett,2,SprUNbrEt,2,9,2,-5.728106798661781,5.728106798661781
37665,Sprungfeder,2,SprUNfed@r,3,10,3,-5.553739387347958,5.553739387347958
37666,Sprungfedermatratze,2,SprUNfed@rm&tr&=@,6,17,6,-11.397392475333358,11.397392475333358
37667,sprungfertig,2,SprUNfErtIx,3,11,3,-7.0321133969264,7.0321133969264
37668,Sprunggelenk,2,SprUNg@lENk,3,11,3,-7.410083359173413,7.410083359173413
37669,Sprunggrube,2,SprUNgrub@,3,10,3,-5.955440730610651,5.955440730610651
37670,sprunghaft,2,SprUNh&ft,2,9,2,-5.3063550684728416,5.3063550684728416
37671,Sprunghaftigkeit,2,SprUNh&ftIxkWt,4,14,4,-6.28178258654798,6.28178258654798
37672,Sprunghoehe,2,SprUNh|@,3,8,3,-5.962651081381217,5.962651081381217
37673,Sprunglauf,2,SprUNlBf,2,8,2,-5.947879714780837,5.947879714780837
37674,Sprungschanze,2,SprUNS&n=@,3,10,3,-6.570604872171167,6.570604872171167
37675,Sprungseil,2,SprUNzWl,2,8,2,-5.807472435567416,5.807472435567416
37676,Sprungstab,2,SprUNStap,2,9,2,-6.479258710697538,6.479258710697538
37677,Sprungtuch,2,SprUNtux,2,8,2,-5.717384028706683,5.717384028706683
37678,Sprungturm,2,SprUNtUrm,2,9,2,-6.051920588344073,6.051920588344073
37679,spucken,1,SpUk@n,2,6,2,-4.548209045168191,4.548209045168191
37680,Spucke,2,SpUk@,2,5,2,-5.111229444603092,5.111229444603092
37681,Spucknapf,2,SpUkn&+,2,7,2,-5.6769117771812425,5.6769117771812425
37682,spuken,1,Spuk@n,2,6,2,-5.074463514447733,5.074463514447733
37683,Spuk,1,Spuk,1,4,1,-4.754164639788487,4.754164639788487
37684,Spukerei,2,Spuk@rW,3,7,3,-5.085826789056585,5.085826789056585
37685,Spukgeschichte,2,Spukg@SIxt@,4,11,4,-5.938060783153955,5.938060783153955
37686,Spukgestalt,2,Spukg@St<,3,9,2,-6.233942326768692,6.233942326768692
37687,spukhaft,2,Spukh&ft,2,8,2,-5.316163296709069,5.316163296709069
37688,spuelen,1,Spyl@n,2,6,2,-4.180781780200186,4.180781780200186
37689,spulen,1,Spul@n,2,6,2,-4.4071478654961265,4.4071478654961265
37690,Spuelbecken,2,SpylbEk@n,3,9,3,-5.8149340860935705,5.8149340860935705
37691,Spule,1,Spul@,2,5,2,-4.934571138567279,4.934571138567279
37692,Spuele,2,Spyl@,2,5,2,-5.030761208823181,5.030761208823181
37693,Spuler,2,Spul@r,2,6,2,-5.276862632413136,5.276862632413136
37694,Spueler,2,Spyl@r,2,6,2,-4.982798209257513,4.982798209257513
37695,Spuelerin,2,Spyl@rIn,3,8,3,-5.869144076742451,5.869144076742451
37696,Spuelicht,2,SpylIxt,2,7,2,-6.380183262931177,6.380183262931177
37697,Spulmaschine,2,Spulm&Sin@,4,10,4,-5.533498797917696,5.533498797917696
37698,Spuelmaschine,2,Spylm&Sin@,4,10,4,-5.558165169667267,5.558165169667267
37699,Spuelmittel,2,SpylmIt@l,3,9,3,-5.771042662317028,5.771042662317028
37700,Spulrad,2,Spulrat,2,7,2,-5.359221059718616,5.359221059718616
37701,Spulspindel,2,SpulSpInd@l,3,11,3,-8.012712072862396,8.012712072862396
37702,Spuelstein,2,SpylStWn,2,8,2,-5.880660218040548,5.880660218040548
37703,Spueltisch,2,SpyltIS,2,7,2,-5.467628270962414,5.467628270962414
37704,Spuelung,2,SpylUN,2,6,2,-4.387415076623965,4.387415076623965
37705,Spuelwasser,2,Spylv&s@r,3,9,3,-5.937387393583354,5.937387393583354
37706,Spulwurm,2,SpulvUrm,2,8,2,-5.794341664594287,5.794341664594287
37707,Spund,1,SpUnt,1,5,1,-4.8490800256965585,4.8490800256965585
37708,spunden,1,SpUnd@n,2,7,2,-5.685618615024976,5.685618615024976
37709,Spund,1,SpUnt,1,5,1,-4.8490800256965585,4.8490800256965585
37710,Spundapparat,2,SpUnt&p&rat,4,11,4,-6.186325538226046,6.186325538226046
37711,spundig,2,SpUndIx,2,7,2,-5.158269200893179,5.158269200893179
37712,Spundloch,2,SpUntlOx,2,8,2,-6.887867049012429,6.887867049012429
37713,spuren,1,Spur@n,2,6,2,-5.8606531921790825,5.8606531921790825
37714,spueren,1,Spyr@n,2,6,2,-4.446874481165811,4.446874481165811
37715,Spur,1,Spur,1,4,1,-4.55511467095934,4.55511467095934
37716,spuerbar,2,Spyrbar,2,7,2,-5.323856429227524,5.323856429227524
37717,Spurenelement,3,Spur@nelemEnt,5,13,5,-7.245481330691419,7.245481330691419
37718,Spuerer,2,Spyr@r,2,6,2,-5.017520279377998,5.017520279377998
37719,Spuerhund,2,SpyrhUnt,2,8,2,-5.975906194288767,5.975906194288767
37720,spurlos,2,Spurlos,2,7,2,-5.489538134919585,5.489538134919585
37721,Spuernase,2,Spyrnaz@,3,8,3,-6.200322340206212,6.200322340206212
37722,spursicher,2,SpurzIx@r,3,9,3,-6.433689831253175,6.433689831253175
37723,Spuersinn,2,SpyrzIn,2,7,2,-5.775274380498353,5.775274380498353
37724,spurten,1,SpUrt@n,2,7,2,-5.530252960176391,5.530252960176391
37725,Spurt,1,SpUrt,1,5,1,-4.748873865838807,4.748873865838807
37726,spurtschnell,2,SpUrtSnEl,2,9,2,-6.28037177925539,6.28037177925539
37727,spurtstark,2,SpUrtSt&rk,2,10,2,-6.780294664251336,6.780294664251336
37728,Spurweite,2,SpurvWt@,3,8,3,-6.664471588511509,6.664471588511509
37729,sputen,1,Sput@n,2,6,2,-5.713469700660763,5.713469700660763
37730,Sputnik,0,SpUtnIk,2,7,2,-5.449725517234643,5.449725517234643
37731,Square,0,skv)r,1,5,1,-5.229046089921994,5.229046089921994
37732,Squaw,1,skvo,1,4,1,-5.023852449162005,5.023852449162005
37733,Staat,1,Stat,1,4,1,-3.9314256685490867,3.9314256685490867
37734,staatenbildend,3,Stat@nbIld@nt,4,13,4,-10.444855811178392,10.444855811178392
37735,staatenlos,3,Stat@nlos,3,9,3,-6.714612686519312,6.714612686519312
37736,staatlich,2,StatlIx,2,7,2,-4.5253733332694805,4.5253733332694805
37737,Staatsaktion,3,Sta=&k=ion,4,10,4,-5.502492625535159,5.502492625535159
37738,Staatsangehoerige,3,Sta=&ng@h|rIg@,6,14,6,-8.124761221169527,8.124761221169527
37739,Staatsangehoerigkeit,3,Sta=&ng@h|rIxkWt,6,16,6,-7.246509543729812,7.246509543729812
37740,Staatsanleihe,3,Sta=&nlW@,4,9,4,-6.275332234947781,6.275332234947781
37741,Staatsanwalt,3,Sta=&nv<,3,8,2,-4.81049712804537,4.81049712804537
37742,Staatsanwaltschaft,2,Sta=&nv<S&ft,4,12,3,-5.660625046803552,5.660625046803552
37743,Staatsapparat,3,Sta=&p&rat,4,10,4,-5.4152151923425045,5.4152151923425045
37744,Staatsaufsicht,3,Sta=BfzIxt,3,10,3,-6.1854910686295295,6.1854910686295295
37745,Staatsbank,3,Sta=b&Nk,2,8,2,-4.883591641204938,4.883591641204938
37746,Staatsbankrott,3,Sta=b&NkrOt,3,11,3,-6.327248728030066,6.327248728030066
37747,Staatsbeamte,3,Sta=b@&mt@,4,10,4,-5.24478238571921,5.24478238571921
37748,Staatsbegraebnis,3,Sta=b@gr)pnIs,4,13,4,-7.175228135343586,7.175228135343586
37749,Staatsbesuch,3,Sta=b@zux,3,9,3,-5.130949941349233,5.130949941349233
37750,Staatsbetrieb,3,Sta=b@trip,3,10,3,-5.748681042704742,5.748681042704742
37751,Staatsbuerger,3,Sta=bYrg@r,3,10,3,-5.602957230002932,5.602957230002932
37752,staatsbuergerlich,2,Sta=bYrg@rlIx,4,13,4,-6.135756196331776,6.135756196331776
37753,Staatsdienst,3,Sta=dinst,2,9,2,-5.403724500324049,5.403724500324049
37754,staatseigen,3,Sta=Wg@n,3,8,3,-5.449975384745199,5.449975384745199
37755,Staatseigentum,3,Sta=Wg@ntum,4,11,4,-7.285668834625584,7.285668834625584
37756,staatserhaltend,3,Sta=Erh<@nt,4,11,3,-7.576543564699473,7.576543564699473
37757,Staatsexamen,3,Sta=Eksam@n,4,11,4,-6.303898225427675,6.303898225427675
37758,Staatsfeiertag,3,Sta=fW@rtak,4,11,4,-6.251748946237764,6.251748946237764
37759,staatsfeindlich,3,Sta=fWntlIx,3,11,3,-5.439017765289302,5.439017765289302
37760,Staatsflagge,3,Sta=fl&g@,3,9,3,-5.517117110516833,5.517117110516833
37761,Staatsform,3,Sta=fOrm,2,8,2,-5.443740335240924,5.443740335240924
37762,staatsgefaehrdend,3,Sta=g@f)rd@nt,4,13,4,-7.234926084054006,7.234926084054006
37763,Staatsgefaehrdung,4,Sta=g@f)rdUN,4,12,4,-6.462391562240481,6.462391562240481
37764,Staatsgerichtshof,3,Sta=g@rIx=hof,4,13,4,-8.29706026491125,8.29706026491125
37765,Staatsgewalt,3,Sta=g@v<,3,8,2,-5.793574046298128,5.793574046298128
37766,Staatsgrenze,3,Sta=grEn=@,3,10,3,-6.385841272924386,6.385841272924386
37767,Staatshaushalt,3,Sta=hBsh<,3,9,2,-6.8803571002613175,6.8803571002613175
37768,Staatshoheit,3,Sta=hohWt,3,9,3,-5.724305063232431,5.724305063232431
37769,Staatskanzlei,3,Sta=k&n=lW,3,10,3,-7.120491693120758,7.120491693120758
37770,Staatskapitalismus,3,Sta=k&pitalIsmUs,6,16,6,-7.218147968138208,7.218147968138208
37771,Staatskirche,3,Sta=kIrx@,3,9,3,-5.494609861383876,5.494609861383876
37772,Staatsmann,2,Sta=m&n,2,7,2,-5.418280304171286,5.418280304171286
37773,staatsmaennisch,2,Sta=mEnIS,3,9,3,-5.690406548209199,5.690406548209199
37774,Staatsminister,3,Sta=minIst@r,4,12,4,-6.97061978398461,6.97061978398461
37775,Staatsoberhaupt,3,Sta=ob@rhBpt,4,12,4,-8.8146035100646,8.8146035100646
37776,Staatsorgan,3,Sta=Organ,3,9,3,-5.566764875649756,5.566764875649756
37777,Staatspapier,3,Sta=p&pir,3,9,3,-5.177593290736648,5.177593290736648
37778,staatspolitisch,3,Sta=politIS,4,11,4,-5.87223665808282,5.87223665808282
37779,Staatspraesident,3,Sta=prEzidEnt,4,13,4,-6.102314636986275,6.102314636986275
37780,Staatspruefung,3,Sta=pryfUN,3,10,3,-5.38989597486511,5.38989597486511
37781,Staatsraeson,3,Sta=rEz~,3,8,3,-5.216759423154233,5.216759423154233
37782,Staatsrat,3,Sta=rat,2,7,2,-5.017480812067443,5.017480812067443
37783,Staatsrecht,3,Sta=rExt,2,8,2,-5.348869828503638,5.348869828503638
37784,Staatsreligion,3,Sta=religion,5,12,5,-6.467556999037258,6.467556999037258
37785,Staatssekretaer,3,Sta=zekret)r,4,12,4,-5.884499149277493,5.884499149277493
37786,Staatssicherheit,3,Sta=zIx@rhWt,4,12,4,-6.512446062074586,6.512446062074586
37787,Staatssicherheitsdienst,3,Sta=zIx@rhW=dinst,5,17,5,-8.961672825432803,8.961672825432803
37788,Staatstheater,3,Sta=teat@r,4,10,4,-5.47262568649676,5.47262568649676
37789,staatstreu,3,Sta=trX,2,7,2,-5.2453502270790215,5.2453502270790215
37790,Staatsverbrechen,3,Sta=fErbrEx@n,4,13,4,-6.796410741215396,6.796410741215396
37791,Staatsvertrag,3,Sta=fErtrak,3,11,3,-6.951751257485882,6.951751257485882
37792,Staatsvolk,3,Sta=fOlk,2,8,2,-7.065306967999968,7.065306967999968
37793,Staatswesen,3,Sta=vez@n,3,9,3,-5.276175002639067,5.276175002639067
37794,Staatswissenschaft,3,Sta=vIs@nS&ft,4,13,4,-6.200484947656869,6.200484947656869
37795,Staatswohl,3,Sta=vol,2,7,2,-5.210387068119087,5.210387068119087
37796,Stab,1,Stap,1,4,1,-3.996777121173603,3.996777121173603
37797,Stabantenne,2,Stap&ntEn@,4,10,4,-7.54455573623459,7.54455573623459
37798,Staebchen,2,St)px@n,2,7,2,-4.86060446859579,4.86060446859579
37799,staebeln,1,St)b@ln,2,7,2,-5.665053359885417,5.665053359885417
37800,stabfoermig,3,Stapf/rmIx,3,10,3,-5.373823639466041,5.373823639466041
37801,Stabfuehrung,3,StapfyrUN,3,9,3,-5.6673118363424635,5.6673118363424635
37802,Stabhochsprung,2,StaphoxSprUN,3,12,3,-7.789017935058924,7.789017935058924
37803,stabil,1,St&bil,2,6,2,-4.49172051064542,4.49172051064542
37804,stabilieren,2,St&bilir@n,4,10,4,-5.520900457809712,5.520900457809712
37805,Stabilisator,2,St&bilizatOr,5,12,5,-5.821049248499284,5.821049248499284
37806,stabilisieren,2,St&bilizir@n,5,12,5,-4.931821079689523,4.931821079689523
37807,Stabilisierung,2,St&bilizirUN,5,12,5,-5.417458150789048,5.417458150789048
37808,Stabilisierungsflaeche,3,St&bilizirUNsflEx@,7,18,7,-9.847526304147134,9.847526304147134
37809,Stabilitaet,2,St&bilit)t,4,10,4,-4.432471740419653,4.432471740419653
37810,Stabilitaetspolitik,3,St&bilit)=politik,7,17,7,-8.144382033986064,8.144382033986064
37811,Stablampe,2,Stapl&mp@,3,9,3,-5.8152266823297225,5.8152266823297225
37812,Staeblein,2,St)plWn,2,7,2,-5.429888470922057,5.429888470922057
37813,Stabreim,2,StaprWm,2,7,2,-5.2414039651729665,5.2414039651729665
37814,stabreimend,2,StaprWm@nt,3,10,3,-6.8428941223065065,6.8428941223065065
37815,Stabsarzt,3,Stapsar=t,2,9,2,-5.6628759756894524,5.6628759756894524
37816,Stabsfeldwebel,3,StapsfEltveb@l,4,14,4,-9.49940279449083,9.49940279449083
37817,stabsichtig,3,StapzIxtIx,3,10,3,-5.6383127680614304,5.6383127680614304
37818,Stabsichtigkeit,2,StapzIxtIxkWt,4,13,4,-6.161077330514698,6.161077330514698
37819,Stabsoffizier,3,StapsOfi=ir,4,11,4,-6.892133738382784,6.892133738382784
37820,Stabsveterinaer,3,Stapsveterin)r,5,14,5,-8.165995876275682,8.165995876275682
