,Word,CompCnt,PhonDISC,SylCnt,num_phones,num_sylls_est,remove,num_homophones,log_prob,surprisal
33890,Schlagzeile,2,Slak=Wl@,3,8,3,False,0,-6.447521962766554,6.447521962766554
33891,Schlagzeug,2,Slak=Xk,2,7,2,False,0,-5.723173493259945,5.723173493259945
33892,Schlagzeuger,2,Slak=Xg@r,3,9,3,False,0,-6.77528146379818,6.77528146379818
33893,Schlaks,1,Sl&ks,1,5,1,False,0,-5.0694116919170735,5.0694116919170735
33894,schlaksig,2,Sl&ksIx,2,7,2,False,0,-5.945368309327124,5.945368309327124
33895,Schlamassel,0,Sl&m&s@l,3,8,3,False,0,-7.4461584946688095,7.4461584946688095
33896,schlammen,1,Sl&m@n,2,6,2,False,0,-6.030963849483511,6.030963849483511
33897,schlaemmen,1,SlEm@n,2,6,2,False,1,-4.298539603622551,4.298539603622551
33898,Schlamm,1,Sl&m,1,4,1,False,0,-4.795900399105903,4.795900399105903
33899,Schlammbad,2,Sl&mbat,2,7,2,False,0,-5.7918755889313855,5.7918755889313855
33900,schlammig,2,Sl&mIx,2,6,2,False,0,-5.642296480841668,5.642296480841668
33901,Schlamp,1,Sl&mp,1,5,1,False,0,-5.4256050525118305,5.4256050525118305
33902,schlampen,1,Sl&mp@n,2,7,2,False,0,-5.1319165427882405,5.1319165427882405
33903,Schlampe,2,Sl&mp@,2,6,2,False,0,-4.414993204321097,4.414993204321097
33904,Schlamperei,2,Sl&mp@rW,3,8,3,False,0,-6.764104934899694,6.764104934899694
33905,schlampig,2,Sl&mpIx,2,7,2,False,0,-5.674251766971903,5.674251766971903
33906,Schlampigkeit,2,Sl&mpIxkWt,3,10,3,False,0,-6.4448502030003265,6.4448502030003265
33907,Schlange,2,Sl&N@,2,5,2,False,0,-4.4362812992571765,4.4362812992571765
33908,schlaengeln,2,SlEN@ln,2,7,2,False,0,-6.0554178159177825,6.0554178159177825
33909,schlaengelig,2,SlEN@lIx,3,8,3,False,0,-6.791831298428442,6.791831298428442
33910,schlangenartig,4,Sl&N@n&rtIx,4,11,4,False,0,-7.327739142325014,7.327739142325014
33911,Schlangenbeschwoerer,4,Sl&N@nb@Sv7r@r,5,14,4,False,0,-9.348709244917798,9.348709244917798
33912,Schlangenbrut,3,Sl&N@nbrut,3,10,3,False,0,-8.147544045126525,8.147544045126525
33913,Schlangengift,3,Sl&N@ngIft,3,10,3,False,0,-6.945482295963689,6.945482295963689
33914,schlangenhaft,2,Sl&ng@nh&ft,3,11,3,False,0,-9.108636246083975,9.108636246083975
33915,Schlangenmensch,3,Sl&N@nmEnS,3,10,3,False,0,-7.533888803337799,7.533888803337799
33916,Schlaenglein,2,SlENlWn,2,7,2,False,0,-5.745038335129842,5.745038335129842
33917,schlaenglig,2,SlENlIx,2,7,2,False,0,-4.782841858141038,4.782841858141038
33918,schlank,1,Sl&Nk,1,5,1,False,0,-5.054788138552882,5.054788138552882
33919,Schlankheit,2,Sl&NkhWt,2,8,2,False,0,-5.815980855202046,5.815980855202046
33920,schlankweg,2,Sl&NkvEk,2,8,2,False,0,-7.905930813547389,7.905930813547389
33921,schlapp,1,Sl&p,1,4,1,False,0,-4.860143404322861,4.860143404322861
33922,schlappern,1,Sl&p@rn,2,7,2,False,0,-5.303794926671708,5.303794926671708
33923,schlappig,2,Sl&pIx,2,6,2,False,0,-5.177153520371482,5.177153520371482
33924,schlappmachen,2,Sl&pm&x@n,3,9,3,False,0,-5.839663107005896,5.839663107005896
33925,Schlappohr,2,Sl&por,2,6,2,False,0,-5.9965229371249205,5.9965229371249205
33926,Schlappschwanz,2,Sl&pSv&n=,2,9,2,False,0,-7.196230403767629,7.196230403767629
33927,Schlaraffe,1,Sl&r&f@,3,7,3,False,0,-5.718914936353213,5.718914936353213
33928,Schlaraffenland,3,Sl&r&f@nl&nt,4,12,4,False,0,-8.536041333829326,8.536041333829326
33929,schlau,1,SlB,1,3,1,False,0,-4.735496231939884,4.735496231939884
33930,Schlauberger,3,SlBbErg@r,3,9,3,False,0,-6.653005791361447,6.653005791361447
33931,Schlauch,1,SlBx,1,4,1,False,0,-4.583213491250916,4.583213491250916
33932,schlauchartig,3,SlBxartIx,3,9,3,False,0,-5.439605630063764,5.439605630063764
33933,Schlauchboot,2,SlBxbot,2,7,2,False,0,-5.28252912448733,5.28252912448733
33934,schlauchlos,2,SlBxlos,2,7,2,False,0,-5.244370566984967,5.244370566984967
33935,Schlaeue,2,SlX@,2,4,2,False,0,-4.922962156662997,4.922962156662997
33936,Schlauheit,2,SlBhWt,2,6,2,False,0,-5.082329550575138,5.082329550575138
33937,schlecht,1,SlExt,1,5,1,False,0,-4.359774057518647,4.359774057518647
33938,schlechtberaten,2,SlExtb@rat@n,4,12,4,False,0,-7.794023687704106,7.794023687704106
33939,schlechtbezahlt,2,SlExtb@=alt,3,11,3,False,0,-8.144933790364055,8.144933790364055
33940,schlechterdings,2,SlExt@rdINs,3,11,3,False,0,-7.696363507000705,7.696363507000705
33941,schlechtgehen,2,SlExtge@n,3,9,3,False,0,-6.15034158129236,6.15034158129236
33942,schlechtgelaunt,2,SlExtg@lBnt,3,11,3,False,0,-7.8406802338368795,7.8406802338368795
33943,Schlechtheit,2,SlExthWt,2,8,2,False,0,-5.380512463752813,5.380512463752813
33944,schlechthin,2,SlExthIn,2,8,2,False,0,-6.0647970849339865,6.0647970849339865
33945,Schlechtigkeit,2,SlExtIxkWt,3,10,3,False,0,-5.735740914372592,5.735740914372592
33946,schlechtmachen,2,SlExtm&x@n,3,10,3,False,0,-6.6727221084725645,6.6727221084725645
33947,schlechtweg,2,SlExtvEk,2,8,2,False,0,-5.690053633399454,5.690053633399454
33948,Schlechtwetter,2,SlExtvEt@r,3,10,3,False,0,-6.4753709599914,6.4753709599914
33949,Schlechtwetterperiode,2,SlExtvEt@rperiod@,7,17,7,False,0,-10.261252100462192,10.261252100462192
33950,schlecken,1,SlEk@n,2,6,2,False,0,-4.455139356770912,4.455139356770912
33951,schleckern,2,SlEk@rn,2,7,2,False,0,-5.2604761552366766,5.2604761552366766
33952,Schlecker,2,SlEk@r,2,6,2,False,0,-4.666394606434414,4.666394606434414
33953,Schleckerei,2,SlEk@rW,3,7,3,False,0,-5.256902272041464,5.256902272041464
33954,Schleckermaul,2,SlEk@rmBl,3,9,3,False,0,-6.487157134700086,6.487157134700086
33955,Schlegel,1,Sleg@l,2,6,2,False,0,-6.730293178578579,6.730293178578579
33956,Schlehdorn,2,SledOrn,2,7,2,False,0,-5.712201938009861,5.712201938009861
33957,Schlehe,1,Sle@,2,4,2,False,0,-4.946436436763891,4.946436436763891
33958,schleichen,1,SlWx@n,2,6,2,False,0,-4.309735475196453,4.309735475196453
33959,Schleiche,2,SlWx@,2,5,2,False,0,-4.927708181657103,4.927708181657103
33960,Schleicher,2,SlWx@r,2,6,2,False,0,-5.792932964002015,5.792932964002015
33961,Schleicherei,2,SlWx@rW,3,7,3,False,0,-6.72069438736236,6.72069438736236
33962,Schleichwerbung,2,SlWxvErbUN,3,10,3,False,0,-8.040533492960046,8.040533492960046
33963,Schleier,1,SlW@r,2,5,2,False,0,-4.803702086522102,4.803702086522102
33964,Schleiereule,2,SlW@rXl@,4,8,4,False,0,-6.2606796529860835,6.2606796529860835
33965,schleierhaft,2,SlW@rh&ft,3,9,3,False,0,-6.649135658378235,6.649135658378235
33966,schleifen,1,SlWf@n,2,6,2,False,1,-4.5573432709953785,4.5573432709953785
33967,schleifen,1,SlWf@n,2,6,2,False,1,-4.5573432709953785,4.5573432709953785
33968,Schleifapparat,2,SlWf&p&rat,4,10,4,False,0,-5.938314727670977,5.938314727670977
33969,Schleifband,2,SlWfb&nt,2,8,2,False,0,-5.206963626958589,5.206963626958589
33970,Schleifbank,2,SlWfb&Nk,2,8,2,False,0,-5.637186862607564,5.637186862607564
33971,Schleife,1,SlWf@,2,5,2,False,0,-4.593852145294262,4.593852145294262
33972,Schleifer,2,SlWf@r,2,6,2,False,0,-4.826626755050256,4.826626755050256
33973,Schleiferei,2,SlWf@rW,3,7,3,False,0,-5.555739524849561,5.555739524849561
33974,Schleifmaschine,2,SlWfm&Sin@,4,10,4,False,0,-5.800637939616857,5.800637939616857
33975,Schleifpapier,2,SlWfp&pir,3,9,3,False,0,-5.497246855052471,5.497246855052471
33976,Schleifstein,2,SlWfStWn,2,8,2,False,0,-6.045717225925381,6.045717225925381
33977,Schleifung,2,SlWfUN,2,6,2,False,0,-5.166670997380419,5.166670997380419
33978,schleimen,1,SlWm@n,2,6,2,False,0,-4.764200999598508,4.764200999598508
33979,Schleim,1,SlWm,1,4,1,False,0,-4.43232025268994,4.43232025268994
33980,Schleimbeutel,2,SlWmbXt@l,3,9,3,False,0,-6.273497784101486,6.273497784101486
33981,Schleimdruese,2,SlWmdryz@,3,9,3,False,0,-5.547335743527554,5.547335743527554
33982,schleimig,2,SlWmIx,2,6,2,False,0,-5.441530533047456,5.441530533047456
33983,Schleimsuppe,2,SlWmzUp@,3,8,3,False,0,-6.026855072445673,6.026855072445673
33984,schleissen,1,SlWs@n,2,6,2,False,0,-4.773783494065467,4.773783494065467
33985,Schleissfeder,2,SlWsfed@r,3,9,3,False,0,-5.9922323352194695,5.9922323352194695
33986,schlemmen,1,SlEm@n,2,6,2,False,1,-4.298539603622551,4.298539603622551
33987,Schlemmer,2,SlEm@r,2,6,2,False,0,-5.521687977018038,5.521687977018038
33988,Schlemmerei,2,SlEm@rW,3,7,3,False,0,-6.015832909844419,6.015832909844419
33989,schlemmerhaft,2,SlEm@rh&ft,3,10,3,False,0,-6.84897130549659,6.84897130549659
33990,schlemmerisch,2,SlEm@rIS,3,8,3,False,0,-6.166064524725082,6.166064524725082
33991,schlendern,1,SlEnd@rn,2,8,2,False,0,-6.0744727986403575,6.0744727986403575
33992,Schlendrian,2,SlEndrian,3,9,3,False,0,-7.9810695242108265,7.9810695242108265
33993,schlenkern,1,SlENk@rn,2,8,2,False,0,-6.865065624319448,6.865065624319448
33994,schleppen,1,SlEp@n,2,6,2,False,0,-4.545444036099561,4.545444036099561
33995,Schlepp,1,SlEp,1,4,1,False,0,-4.997784967971745,4.997784967971745
33996,Schleppdampfer,2,SlEpd&m8@r,3,10,3,False,0,-6.126166002770263,6.126166002770263
33997,Schleppe,2,SlEp@,2,5,2,False,0,-5.131527998069192,5.131527998069192
33998,Schlepper,2,SlEp@r,2,6,2,False,0,-4.801380048171655,4.801380048171655
33999,Schleppkahn,2,SlEpkan,2,7,2,False,0,-5.6133658902517105,5.6133658902517105
34000,Schleppnetz,2,SlEpnE=,2,7,2,False,0,-5.6133658902517105,5.6133658902517105
34001,Schleppschiff,2,SlEpSIf,2,7,2,False,0,-5.8221521670288245,5.8221521670288245
34002,Schlepptau,2,SlEptB,2,6,2,False,0,-6.134164500773803,6.134164500773803
34003,Schleppzug,2,SlEp=uk,2,7,2,False,0,-5.545629303562876,5.545629303562876
34004,Schlesier,0,Slezi@r,3,7,3,False,0,-5.3091147535613725,5.3091147535613725
34005,schlesisch,0,SlezIS,2,6,2,False,0,-4.958006452347691,4.958006452347691
34006,Schleswiger,0,SlesvIg@r,3,9,3,False,0,-6.138238833958129,6.138238833958129
34007,schleudern,1,SlXd@rn,2,7,2,False,0,-4.678709278023031,4.678709278023031
34008,Schleuder,1,SlXd@r,2,6,2,False,0,-4.487968018135965,4.487968018135965
34009,Schleuderball,2,SlXd@rb&l,3,9,3,False,0,-6.833955397013204,6.833955397013204
34010,Schleudermaschine,2,SlXd@rm&Sin@,5,12,5,False,0,-6.902932443483607,6.902932443483607
34011,Schleuderpreis,2,SlXd@rprWs,3,10,3,False,0,-6.4546499566983355,6.4546499566983355
34012,Schleuderware,2,SlXd@rvar@,4,10,4,False,0,-7.394997139830625,7.394997139830625
34013,schleunig,1,SlXnIx,2,6,2,False,0,-5.2558172708738455,5.2558172708738455
34014,schleunigst,0,SlXnIxst,2,8,2,False,0,-5.691014553152743,5.691014553152743
34015,schleusen,1,SlXz@n,2,6,2,False,0,-4.631796202976393,4.631796202976393
34016,Schleuse,1,SlXz@,2,5,2,False,0,-4.880772296912423,4.880772296912423
34017,Schleusenkammer,3,SlXz@nk&m@r,4,11,4,False,0,-6.5834956114356284,6.5834956114356284
34018,Schleusentor,3,SlXz@ntor,3,9,3,False,0,-7.770562068557366,7.770562068557366
34019,Schleusenwaerter,3,SlXz@nvErt@r,4,12,4,False,0,-7.601898972141955,7.601898972141955
34020,Schlich,1,SlIx,1,4,1,False,0,-4.141973092535886,4.141973092535886
34021,schlichten,1,SlIxt@n,2,7,2,False,0,-5.884227492066681,5.884227492066681
34022,schlicht,1,SlIxt,1,5,1,False,0,-4.984702537751816,4.984702537751816
34023,Schlichter,2,SlIxt@r,2,7,2,False,0,-6.178071878490972,6.178071878490972
34024,Schlichtheit,2,SlIxthWt,2,8,2,False,0,-6.973511873996444,6.973511873996444
34025,Schlichtung,2,SlIxtUN,2,7,2,False,0,-5.912546617972749,5.912546617972749
34026,schlichtweg,2,SlIxtvEk,2,8,2,False,0,-7.235101128170968,7.235101128170968
34027,schlicken,1,SlIk@n,2,6,2,False,0,-5.041940788502766,5.041940788502766
34028,Schlick,1,SlIk,1,4,1,False,0,-4.593559781010626,4.593559781010626
34029,schlicklig,2,SlIklIx,2,7,2,False,0,-5.200592545525577,5.200592545525577
34030,Schlief,1,Slif,1,4,1,False,0,-4.936327669067406,4.936327669067406
34031,Schliere,1,Slir@,2,5,2,False,0,-6.9950392603238605,6.9950392603238605
34032,schliessen,1,Slis@n,2,6,2,False,0,-4.247816168723357,4.247816168723357
34033,schliessbar,2,Slisbar,2,7,2,False,0,-5.385291933061584,5.385291933061584
34034,Schliesse,2,Slis@,2,5,2,False,0,-5.266935398253554,5.266935398253554
34035,Schliessfach,2,Slisf&x,2,7,2,False,0,-6.402364418928805,6.402364418928805
34036,schliesslich,2,SlislIx,2,7,2,False,0,-5.164973558094168,5.164973558094168
34037,Schliessung,2,SlisUN,2,6,2,False,0,-4.820799206002032,4.820799206002032
34038,Schliff,1,SlIf,1,4,1,False,0,-4.854024559196916,4.854024559196916
34039,schliffig,2,SlIfIx,2,6,2,False,0,-5.4791131471672045,5.4791131471672045
34040,schlimm,1,SlIm,1,4,1,False,0,-5.067804902821827,5.067804902821827
34041,schlimmstenfalls,3,SlImst@nf&ls,3,12,3,False,0,-9.288890642397943,9.288890642397943
34042,schlingen,1,SlIN@n,2,6,2,False,0,-4.419077260678095,4.419077260678095
34043,Schlinge,2,SlIN@,2,5,2,False,0,-5.081306626368571,5.081306626368571
34044,Schlingel,2,SlIN@l,2,6,2,False,0,-5.46550333196501,5.46550333196501
34045,schlingern,1,SlIN@rn,2,7,2,False,0,-6.190894502373562,6.190894502373562
34046,Schlingertank,2,SlIN@rt&Nk,3,10,3,False,0,-8.856768409637553,8.856768409637553
34047,Schlingpflanze,2,SlIN8l&n=@,3,10,3,False,0,-6.500908005666105,6.500908005666105
34048,Schlips,1,SlIps,1,5,1,False,0,-5.101348448866712,5.101348448866712
34049,Schlipsnadel,2,SlIpsnad@l,3,10,3,False,0,-6.753069967462833,6.753069967462833
34050,schlitten,1,SlIt@n,2,6,2,False,1,-4.9984820773764564,4.9984820773764564
34051,schlitteln,1,SlIt@ln,2,7,2,False,0,-6.620305671767971,6.620305671767971
34052,Schlittel,1,SlIt@l,2,6,2,False,0,-5.690631718038018,5.690631718038018
34053,Schlitten,1,SlIt@n,2,6,2,False,1,-4.9984820773764564,4.9984820773764564
34054,Schlittenbahn,2,SlIt@nban,3,9,3,False,0,-7.899783091734363,7.899783091734363
34055,schlittern,1,SlIt@rn,2,7,2,False,0,-4.859878868920023,4.859878868920023
34056,Schlittschuh,2,SlItSu,2,6,2,False,0,-5.409370659653967,5.409370659653967
34057,Schlittschuhlaufen,2,SlItSulBf@n,4,11,4,False,0,-6.332794038954791,6.332794038954791
34058,Schlittschuhlaeufer,2,SlItSulXf@r,4,11,4,False,0,-5.841958005271994,5.841958005271994
34059,Schlittschuhlaeuferin,2,SlItSulXf@rIn,5,13,5,False,0,-6.830747772174409,6.830747772174409
34060,schlitzen,1,SlI=@n,2,6,2,False,0,-4.696227932985369,4.696227932985369
34061,Schlitz,1,SlI=,1,4,1,False,0,-4.862991778508164,4.862991778508164
34062,Schlitzauge,2,SlI=Bg@,3,7,3,False,0,-5.4785727007881295,5.4785727007881295
34063,schlitzaeugig,2,SlI=XgIx,3,8,3,False,0,-5.547400810476885,5.547400810476885
34064,Schlitzohr,2,SlI=or,2,6,2,False,0,-5.233609525520096,5.233609525520096
34065,schlitzohrig,2,SlI=orIx,3,8,3,False,0,-5.086077029154449,5.086077029154449
34066,schlohweiss,2,SlovWs,2,6,2,False,0,-5.376337803782851,5.376337803782851
34067,Schloss,1,SlOs,1,4,1,False,0,-4.598478783664823,4.598478783664823
34068,Schloesschen,2,Sl/sx@n,2,7,2,False,0,-5.242931587628582,5.242931587628582
34069,Schlosse,1,SlOs@,2,5,2,False,0,-4.940031316781202,4.940031316781202
34070,schlossern,1,SlOs@rn,2,7,2,False,0,-5.65912686668265,5.65912686668265
34071,Schlosser,2,SlOs@r,2,6,2,False,0,-5.301477234916839,5.301477234916839
34072,Schlosserei,2,SlOs@rW,3,7,3,False,0,-5.700977195983483,5.700977195983483
34073,Schlossgarten,2,Slosg&rt@n,3,10,3,False,0,-7.695252026679155,7.695252026679155
34074,Schloesslein,2,Sl/slWn,2,7,2,False,0,-5.294018948229521,5.294018948229521
34075,Schlot,1,Slot,1,4,1,False,0,-4.875862115402142,4.875862115402142
34076,Schlotfeger,3,Slotfeg@r,3,9,3,False,0,-6.0907535279137095,6.0907535279137095
34077,schlottern,1,SlOt@rn,2,7,2,False,0,-5.624856012982177,5.624856012982177
34078,schlotterig,2,SlOt@rIx,3,8,3,False,0,-6.38002778951315,6.38002778951315
34079,schlottrig,2,SlOtrIx,2,7,2,False,0,-5.246468722469326,5.246468722469326
34080,Schlucht,1,SlUxt,1,5,1,False,0,-5.060099684031219,5.060099684031219
34081,schluchzen,1,SlUx=@n,2,7,2,False,0,-5.0868567280420915,5.0868567280420915
34082,Schluchzer,2,SlUx=@r,2,7,2,False,0,-5.464599692206252,5.464599692206252
34083,schlucken,1,SlUk@n,2,6,2,False,1,-4.498010570503033,4.498010570503033
34084,Schluck,1,SlUk,1,4,1,False,0,-4.953423723149925,4.953423723149925
34085,Schluckauf,2,SlUkBf,2,6,2,False,0,-5.363811004669902,5.363811004669902
34086,Schlueckchen,2,SlYkx@n,2,7,2,False,0,-5.175474632712084,5.175474632712084
34087,Schlucken,0,SlUk@n,2,6,2,False,1,-4.498010570503033,4.498010570503033
34088,Schlucker,2,SlUk@r,2,6,2,False,0,-5.025879959756793,5.025879959756793
34089,Schluckimpfung,2,SlUkIm8UN,3,9,3,False,0,-5.663153562336528,5.663153562336528
34090,schluckweise,2,SlUkvWz@,3,8,3,False,0,-5.412088440424357,5.412088440424357
34091,schludern,1,Slud@rn,2,7,2,False,0,-5.345453942953144,5.345453942953144
34092,schluderig,2,Slud@rIx,3,8,3,False,0,-6.362804689260458,6.362804689260458
34093,schludrig,2,SludrIx,2,7,2,False,0,-5.383924684859164,5.383924684859164
34094,schlummern,1,SlUm@rn,2,7,2,False,0,-5.177654081566339,5.177654081566339
34095,Schlummer,1,SlUm@r,2,6,2,False,0,-4.570995103833555,4.570995103833555
34096,Schlummerlied,2,SlUm@rlit,3,9,3,False,0,-7.666197184626825,7.666197184626825
34097,Schlund,1,SlUnt,1,5,1,False,0,-5.429029251186414,5.429029251186414
34098,Schlup,1,Slup,1,4,1,False,0,-4.965950522262874,4.965950522262874
34099,schluepfen,1,SlY8@n,2,6,2,False,0,-4.606536681887062,4.606536681887062
34100,Schlupf,1,SlU8,1,4,1,False,0,-4.343020219527141,4.343020219527141
34101,Schluepfer,2,SlY8@r,2,6,2,False,0,-5.4857303272264435,5.4857303272264435
34102,Schlupfjacke,2,SlU8j&k@,3,8,3,False,0,-5.75719799322857,5.75719799322857
34103,Schlupfloch,2,SlU8lOx,2,7,2,False,0,-5.564029087030977,5.564029087030977
34104,schluepfrig,2,SlYpfrIx,2,8,2,False,0,-5.8681723399233565,5.8681723399233565
34105,Schlupfwinkel,2,SlU8vINk@l,3,10,3,False,0,-6.642306731242877,6.642306731242877
34106,schlurfen,1,SlUrf@n,2,7,2,False,0,-5.3697497043648745,5.3697497043648745
34107,schluerfen,1,SlYrf@n,2,7,2,False,0,-5.4626396630400675,5.4626396630400675
34108,Schluss,1,SlUs,1,4,1,False,0,-3.765528519501421,3.765528519501421
34109,Schlussakt,2,SlUs&kt,2,7,2,False,0,-6.009811058311793,6.009811058311793
34110,Schlussbemerkung,2,SlUsb@mErkUN,4,12,4,False,0,-8.444922360449203,8.444922360449203
34111,Schluessel,2,SlYs@l,2,6,2,False,0,-4.073821723915067,4.073821723915067
34112,Schluesselbart,2,SlYs@lbart,3,10,3,False,0,-6.3543091083137115,6.3543091083137115
34113,Schluesselbein,2,SlYs@lbWn,3,9,3,False,0,-5.8094003131285055,5.8094003131285055
34114,Schluesselblume,2,SlYs@lblum@,4,11,4,False,0,-6.410266315908043,6.410266315908043
34115,Schluesselbrett,2,SlYs@lbrEt,3,10,3,False,0,-6.462380623409238,6.462380623409238
34116,Schluesselbund,2,SlYs@lbUnt,3,10,3,False,0,-6.349644873387677,6.349644873387677
34117,Schluesselchen,2,SlYs@lx@n,3,9,3,False,0,-5.389182810103867,5.389182810103867
34118,Schluesselindustrie,2,SlYs@lIndUstri,5,14,5,False,0,-7.821433583570205,7.821433583570205
34119,Schluesselloch,2,SlYs@llOx,3,9,3,False,0,-6.129662833968059,6.129662833968059
34120,Schluesselring,2,SlYs@lrIN,3,9,3,False,0,-5.6347663384465205,5.6347663384465205
34121,Schluesselroman,2,SlYs@lroman,4,11,4,False,0,-6.645357741206321,6.645357741206321
34122,Schluesselstellung,2,SlYs@lStElUN,4,12,4,False,0,-7.185026710779905,7.185026710779905
34123,Schluesselwort,2,SlYs@lvOrt,3,10,3,False,0,-6.647213986537198,6.647213986537198
34124,schlussendlich,2,SlUsEntlIx,3,10,3,False,0,-7.201556083930931,7.201556083930931
34125,Schlussfolge,2,SlUsfOlg@,3,9,3,False,0,-6.11238412032698,6.11238412032698
34126,schlussfolgern,2,SlUsfOlg@rn,3,11,3,False,0,-7.371531619369142,7.371531619369142
34127,Schlussfolgerung,2,SlUsfOlg@rUN,4,12,4,False,0,-7.722486753277827,7.722486753277827
34128,Schlussformel,2,SlUsfOrm@l,3,10,3,False,0,-7.116191443576724,7.116191443576724
34129,schluessig,2,SlYsIx,2,6,2,False,0,-4.775454914336332,4.775454914336332
34130,Schlusskapitel,2,SlUsk&pit@l,4,11,4,False,0,-7.556137738476547,7.556137738476547
34131,Schlussnote,2,SlUsnot@,3,8,3,False,0,-6.818176812278346,6.818176812278346
34132,Schlussphase,2,SlUsfaz@,3,8,3,False,0,-6.378813469246172,6.378813469246172
34133,Schlusspunkt,2,SlUspUNkt,2,9,2,False,0,-5.73944623135391,5.73944623135391
34134,Schlussrechnung,2,SlUsrExnUN,3,10,3,False,0,-6.864304933878663,6.864304933878663
34135,Schlussrunde,2,SlUsrUnd@,3,9,3,False,0,-5.897496876862502,5.897496876862502
34136,Schlusssatz,2,SlUsz&=,2,7,2,False,0,-5.578717718903407,5.578717718903407
34137,Schlusssignal,2,SlUszIgnal,3,10,3,False,0,-6.70292132481238,6.70292132481238
34138,Schlussstein,2,SlUsStWn,2,8,2,False,0,-6.764888436250059,6.764888436250059
34139,Schlussverkauf,2,SlUsfErkBf,3,10,3,False,0,-7.007610396863428,7.007610396863428
34140,Schlusswort,2,SlUsvOrt,2,8,2,False,0,-6.285453449928806,6.285453449928806
34141,Schlusszeichen,2,SlUs=Wx@n,3,9,3,False,0,-5.6403609820674685,5.6403609820674685
34142,Schmach,1,Smax,1,4,1,False,0,-4.780002839364259,4.780002839364259
34143,schmachbedeckt,2,Smaxb@dEkt,3,10,3,False,0,-6.24500989420409,6.24500989420409
34144,schmachbeladen,2,Smaxb@lad@n,4,11,4,False,0,-6.433921444856169,6.433921444856169
34145,Schmacht,1,Sm&xt,1,5,1,False,0,-4.761508148082838,4.761508148082838
34146,schmachten,1,Sm&xt@n,2,7,2,False,0,-5.977788267600393,5.977788267600393
34147,schmaechtig,2,SmExtIx,2,7,2,False,0,-5.281120207027982,5.281120207027982
34148,schmachvoll,2,SmaxfOl,2,7,2,False,0,-6.082318187768858,6.082318187768858
34149,Schmack,1,Sm&k,1,4,1,False,1,-4.534109777906336,4.534109777906336
34150,Schmack,1,Sm&k,1,4,1,False,1,-4.534109777906336,4.534109777906336
34151,schmackhaft,2,Sm&kh&ft,2,8,2,False,0,-5.458453581651623,5.458453581651623
34152,Schmackhaftigkeit,2,Sm&kh&ftIxkWt,4,13,4,False,0,-6.4338810997267615,6.4338810997267615
34153,schmaehen,1,Sm9@n,2,5,1,False,0,-5.003676693377344,5.003676693377344
34154,schmaehlich,2,Sm9lIx,2,6,1,False,0,-5.19637191078061,5.19637191078061
34155,Schmaehschrift,2,Sm9SrIft,2,8,1,False,0,-5.602988034173488,5.602988034173488
34156,Schmaehung,2,Sm9UN,2,5,1,False,0,-4.972189984327722,4.972189984327722
34157,schmal,1,Smal,1,4,1,False,0,-4.783277287003308,4.783277287003308
34158,schmalbruestig,3,SmalbrYstIx,3,11,3,False,0,-7.849998990891432,7.849998990891432
34159,schmaelern,2,Sm9l@rn,2,7,1,False,0,-5.431092022396181,5.431092022396181
